kda,gold_efficiency,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,rune_pickups,teamfight_participation,xp_per_min,rank_tier
8.0,31.22,0.09,20703.0,0.0,12206.0,0,0,622.0,5.0
4.5,31.21,0.02,15186.0,0.0,2097.0,0,0,583.0,6.0
3.5,31.22,0.07,19690.0,0.0,2217.0,0,0,461.0,6.0
0.86,31.21,0.01,9672.0,0.0,0.0,0,0,331.0,5.0
1.5,31.22,0.05,22735.0,0.0,0.0,0,0,511.0,6.0
1.3,31.22,0.05,16250.0,0.0,599.0,0,0,635.0,5.0
1.57,31.22,0.08,15387.0,0.0,96.0,0,0,455.0,6.0
3.6,32.68,0.1,14275.0,0.0,677.0,0,0,442.0,6.0
11.0,32.68,0.11,24641.0,0.0,8545.0,0,0,756.0,7.0
10.5,32.68,0.03,10010.0,0.0,1273.0,0,0,384.0,6.0
4.6,32.68,0.02,14740.0,0.0,1065.0,0,0,372.0,6.0
3.4,32.68,0.07,15739.0,0.0,3536.0,0,0,404.0,6.0
0.89,32.68,0.09,9068.0,0.0,0.0,0,0,473.0,6.0
1.5,32.68,0.02,6983.0,0.0,0.0,0,0,298.0,6.0
0.7,32.68,0.04,13631.0,0.0,0.0,0,0,335.0,5.0
15.5,29.67,0.14,25596.0,0.0,3577.0,0,0,992.0,4.0
19.0,29.67,0.07,15244.0,0.0,1070.0,0,0,504.0,5.0
8.0,29.67,0.09,8674.0,0.0,7507.0,0,0,518.0,4.0
12.5,29.67,0.01,15347.0,0.0,413.0,0,0,469.0,4.0
5.67,29.67,0.11,13282.0,0.0,4478.0,0,0,555.0,3.0
0.36,29.66,0.04,11196.0,0.0,16.0,0,0,240.0,4.0
0.21,29.67,0.06,2208.0,0.0,0.0,0,0,376.0,4.0
3.0,25.76,0.03,6719.0,0.0,1804.0,0,0,339.0,5.0
2.33,25.77,0.02,6398.0,0.0,265.0,0,0,254.0,5.0
3.8,25.77,0.09,16962.0,0.0,3365.0,0,0,599.0,5.0
2.75,25.76,0.04,11809.0,0.0,0.0,0,0,335.0,5.0
2.33,37.2,0.03,10239.0,0.0,286.0,0,0,429.0,3.0
1.0,37.2,0.01,9559.0,0.0,0.0,0,0,229.0,4.0
3.11,37.2,0.06,22507.0,0.0,291.0,0,0,578.0,3.0
4.33,31.9,0.1,20697.0,0.0,3086.0,0,0,659.0,5.0
1.0,31.9,0.0,6872.0,0.0,0.0,0,0,354.0,4.0
0.45,31.9,0.04,11058.0,0.0,0.0,0,0,284.0,4.0
1.2,25.41,0.05,10074.0,0.0,0.0,0,0,422.0,4.0
0.54,25.42,0.06,10267.0,0.0,17.0,0,0,342.0,4.0
0.67,25.41,0.06,7471.0,0.0,3805.0,0,0,331.0,5.0
2.0,25.42,0.05,8933.0,0.0,0.0,0,0,380.0,4.0
0.67,28.63,0.0,5456.0,0.0,0.0,0,0,199.0,4.0
0.88,28.63,0.03,8535.0,0.0,137.0,0,0,294.0,4.0
3.4,28.63,0.04,9736.0,0.0,1912.0,0,0,334.0,4.0
23.0,28.63,0.09,26970.0,0.0,297.0,0,0,603.0,4.0
0.7,26.41,0.04,9066.0,0.0,0.0,0,0,256.0,4.0
1.14,26.41,0.03,5982.0,0.0,0.0,0,0,247.0,5.0
0.67,26.41,0.02,8767.0,0.0,65.0,0,0,288.0,4.0
1.33,26.42,0.1,17790.0,0.0,2046.0,0,0,625.0,5.0
2.4,26.42,0.07,7315.0,0.0,0.0,0,0,437.0,4.0
2.38,26.41,0.05,13227.0,0.0,3721.0,0,0,331.0,4.0
3.0,26.42,0.08,9297.0,0.0,2711.0,0,0,527.0,5.0
22.0,26.42,0.14,15924.0,0.0,4531.0,0,0,734.0,4.0
3.17,26.41,0.04,11348.0,0.0,6292.0,0,0,505.0,4.0
2.0,27.1,0.05,12043.0,0.0,2901.0,0.0,0.4,471.0,5.0
20.0,27.1,0.15,17731.0,1.0,4270.0,6.0,0.67,799.0,7.0
1.38,27.1,0.01,5539.0,11.0,296.0,6.0,0.37,347.0,6.0
1.6,27.1,0.03,6537.0,1.0,0.0,4.0,0.35,284.0,7.0
1.0,27.1,0.09,11791.0,1.0,0.0,0.0,0.35,420.0,7.0
1.67,27.1,0.06,12205.0,0.0,254.0,4.0,0.5,349.0,6.0
1.54,31.18,0.06,17779.0,0.0,0.0,0,0,621.0,1.0
1.62,31.18,0.05,13886.0,0.0,217.0,0,0,598.0,1.0
7.4,31.18,0.07,32956.0,0.0,537.0,0,0,785.0,1.0
2.15,31.18,0.01,19443.0,0.0,484.0,0,0,478.0,1.0
0.64,35.98,0.07,10584.0,0.0,504.0,0,0,398.0,4.0
1.0,35.98,0.05,16898.0,0.0,110.0,0,0,408.0,3.0
12.5,35.98,0.12,22916.0,0.0,5392.0,0,0,687.0,2.0
5.83,35.98,0.05,41991.0,0.0,286.0,0,0,547.0,3.0
11.33,35.98,0.07,28600.0,0.0,8919.0,0,0,742.0,4.0
0.56,28.33,0.05,5220.0,0.0,0.0,0,0,288.0,3.0
5.75,28.33,0.05,31053.0,0.0,458.0,0,0,622.0,2.0
4.0,22.27,0.08,7460.0,0.0,2637.0,0,0,409.0,4.0
2.6,22.27,0.01,5962.0,0.0,94.0,0,0,309.0,4.0
2.0,22.27,0.09,3386.0,0.0,464.0,0,0,408.0,5.0
0.83,22.26,0.01,3511.0,0.0,0.0,0,0,287.0,5.0
0.75,22.26,0.01,6182.0,0.0,0.0,0,0,307.0,7.0
0.25,29.0,0.04,3993.0,0.0,26.0,0,0,195.0,6.0
0.7,29.0,0.04,11837.0,0.0,0.0,0,0,268.0,6.0
2.67,29.0,0.05,9906.0,0.0,1601.0,0,0,379.0,6.0
11.0,29.0,0.17,13125.0,0.0,6567.0,0,0,755.0,6.0
2.5,29.0,0.05,11017.0,0.0,2736.0,0,0,457.0,6.0
7.33,29.0,0.09,21301.0,0.0,8322.0,0,0,566.0,6.0
17.5,33.05,0.07,22887.0,1.0,4893.0,6.0,0.64,695.0,5.0
2.67,33.05,0.05,11954.0,11.0,4833.0,7.0,0.44,425.0,5.0
3.7,33.05,0.01,16257.0,12.0,623.0,2.0,0.67,563.0,5.0
0.83,33.05,0.08,15878.0,0.0,0.0,1.0,0.42,427.0,6.0
0.77,33.05,0.07,14783.0,4.0,244.0,4.0,0.42,372.0,5.0
1.62,33.05,0.08,16044.0,1.0,130.0,2.0,0.54,521.0,5.0
0.94,33.05,0.03,13161.0,6.0,0.0,5.0,0.62,364.0,5.0
19.0,30.7,0.07,9736.0,0.0,1467.0,0,0,645.0,4.0
7.67,30.7,0.09,22658.0,0.0,2446.0,0,0,606.0,4.0
0.85,34.2,0.02,11133.0,0.0,0.0,0,0,312.0,3.0
6.8,34.2,0.07,30878.0,0.0,9847.0,0,0,777.0,4.0
5.0,34.2,0.09,34530.0,0.0,2581.0,0,0,638.0,6.0
2.64,31.11,0.03,11822.0,12.0,524.0,2.0,0.62,475.0,7.0
4.0,31.12,0.13,11899.0,0.0,11530.0,1.0,0.51,630.0,7.0
2.5,31.12,0.07,30248.0,0.0,198.0,5.0,0.53,630.0,7.0
2.29,31.12,0.03,12595.0,16.0,381.0,2.0,0.34,532.0,7.0
1.44,31.12,0.02,15669.0,2.0,0.0,5.0,0.64,517.0,7.0
2.67,31.11,0.06,20651.0,1.0,620.0,3.0,0.67,539.0,7.0
2.0,31.12,0.09,10432.0,0.0,2174.0,5.0,0.33,568.0,7.0
1.17,33.83,0.14,12585.0,0.0,742.0,0,0,594.0,6.0
1.0,33.83,0.08,17124.0,0.0,66.0,0,0,399.0,6.0
0.67,33.83,0.01,8107.0,0.0,25.0,0,0,211.0,6.0
7.67,33.83,0.02,13236.0,0.0,892.0,0,0,406.0,6.0
5.8,33.83,0.1,29288.0,0.0,4266.0,0,0,663.0,6.0
1.38,32.02,0.08,14900.0,0.0,610.0,0,0,449.0,4.0
2.2,32.02,0.1,7287.0,0.0,3635.0,0,0,505.0,3.0
6.0,32.02,0.14,40643.0,0.0,4678.0,0,0,766.0,4.0
3.25,32.01,0.05,9261.0,0.0,2683.0,0,0,381.0,3.0
3.6,32.02,0.08,20312.0,0.0,3225.0,0,0,582.0,3.0
2.0,32.01,0.01,5812.0,0.0,4912.0,0,0,254.0,3.0
0.62,34.96,0.05,10953.0,0.0,491.0,0,0,417.0,3.0
0.78,34.96,0.02,9259.0,0.0,52.0,0,0,404.0,3.0
1.86,34.97,0.06,12959.0,0.0,930.0,0,0,425.0,4.0
2.44,34.97,0.05,22089.0,0.0,1966.0,0,0,520.0,3.0
16.0,34.97,0.18,16907.0,0.0,11922.0,0,0,853.0,4.0
5.0,28.92,0.01,8074.0,7.0,71.0,0.0,0.74,393.0,7.0
2.0,28.92,0.09,16008.0,1.0,14.0,3.0,0.3,443.0,7.0
2.67,28.92,0.14,9433.0,0.0,428.0,7.0,0.53,703.0,7.0
0.8,28.92,0.02,7721.0,17.0,0.0,6.0,0.53,275.0,7.0
2.5,28.91,0.11,3201.0,0.0,186.0,9.0,0.33,427.0,7.0
1.33,28.91,0.09,13260.0,6.0,19.0,2.0,0.53,408.0,7.0
1.92,31.98,0.04,24301.0,0.0,74.0,0,0,350.0,8.0
1.78,31.98,0.01,8876.0,0.0,202.0,0,0,328.0,6.0
4.17,31.98,0.1,32021.0,0.0,3036.0,0,0,732.0,4.0
1.78,31.98,0.03,7979.0,0.0,181.0,0,0,363.0,4.0
7.75,31.98,0.14,39996.0,0.0,9118.0,0,0,913.0,5.0
1.0,12.0,0.02,2299.0,0.0,1518.0,0,0,253.0,6.0
3.0,12.0,0.11,1633.0,0.0,7166.0,0,0,427.0,6.0
8.0,12.0,0.03,13227.0,0.0,629.0,0,0,365.0,6.0
9.0,12.0,0.11,4517.0,0.0,2553.0,0,0,478.0,6.0
0.67,12.0,0.02,4138.0,0.0,0.0,0,0,212.0,6.0
0.62,26.08,0.03,10605.0,0.0,1421.0,0,0,351.0,4.0
1.5,26.08,0.03,5428.0,0.0,42.0,0,0,363.0,3.0
1.5,33.95,0.03,21314.0,0.0,0.0,0,0,617.0,2.0
2.4,33.95,0.01,14298.0,0.0,70.0,0,0,657.0,2.0
8.0,33.95,0.14,30107.0,0.0,13223.0,0,0,925.0,2.0
2.82,33.95,0.01,15593.0,0.0,691.0,0,0,414.0,2.0
1.64,33.95,0.09,20221.0,0.0,3521.0,0,0,756.0,3.0
4.0,33.95,0.06,12798.0,0.0,1526.0,0,0,542.0,2.0
9.0,31.07,0.02,10506.0,0.0,944.0,0,0,498.0,4.0
3.33,31.07,0.04,8794.0,0.0,907.0,0,0,337.0,4.0
4.2,31.07,0.08,18561.0,0.0,10770.0,0,0,529.0,4.0
3.0,31.07,0.09,12808.0,0.0,2036.0,0,0,507.0,3.0
7.5,31.07,0.09,41590.0,0.0,4637.0,0,0,621.0,5.0
1.4,31.07,0.04,21904.0,0.0,855.0,0,0,436.0,4.0
0.71,31.07,0.02,7106.0,0.0,0.0,0,0,276.0,4.0
0.58,37.38,0.02,8990.0,0.0,46.0,0,0,372.0,5.0
14.33,37.38,0.08,37785.0,0.0,1916.0,0,0,862.0,3.0
1.83,22.51,0.06,12996.0,0.0,2012.0,0,0,515.0,5.0
5.0,22.52,0.1,4700.0,0.0,5014.0,0,0,539.0,5.0
7.0,22.52,0.08,11837.0,0.0,2033.0,0,0,550.0,5.0
4.0,22.52,0.18,9307.0,0.0,5496.0,0,0,818.0,5.0
1.4,22.52,0.03,6676.0,0.0,0.0,0,0,424.0,5.0
6.0,24.85,0.14,13555.0,0.0,5881.0,0,0,792.0,5.0
8.0,24.85,0.05,5218.0,0.0,791.0,0,0,402.0,6.0
3.5,24.85,0.04,9260.0,0.0,1358.0,0,0,446.0,5.0
1.0,24.85,0.11,6896.0,0.0,4106.0,0,0,482.0,6.0
2.0,24.85,0.11,8638.0,0.0,4332.0,0,0,557.0,7.0
2.27,35.93,0.01,20511.0,0.0,173.0,0,0,417.0,6.0
1.17,35.93,0.05,16644.0,0.0,1528.0,0,0,398.0,6.0
2.0,35.93,0.11,18100.0,0.0,278.0,0,0,478.0,6.0
2.3,35.93,0.08,20519.0,0.0,2143.0,0,0,597.0,6.0
7.67,35.93,0.2,27609.0,0.0,10474.0,0,0,892.0,6.0
2.75,35.93,0.09,20415.0,0.0,4495.0,0,0,649.0,6.0
2.69,35.93,0.01,12821.0,0.0,875.0,0,0,342.0,6.0
2.0,25.77,0.02,9182.0,0.0,0.0,0,0,326.0,8.0
1.8,25.76,0.08,10044.0,0.0,157.0,0,0,469.0,8.0
0.8,25.77,0.01,4742.0,0.0,0.0,0,0,311.0,7.0
1.17,25.76,0.13,21109.0,0.0,382.0,0,0,549.0,8.0
1.0,31.78,0.08,12898.0,0.0,0.0,0,0,320.0,6.0
1.14,31.78,0.01,10327.0,0.0,161.0,0,0,262.0,5.0
0.5,31.78,0.13,8878.0,0.0,1499.0,0,0,530.0,5.0
0.67,31.78,0.08,10734.0,0.0,1341.0,0,0,480.0,6.0
4.5,31.78,0.1,17283.0,0.0,4050.0,0,0,554.0,5.0
4.67,31.78,0.19,19960.0,0.0,12506.0,0,0,809.0,6.0
3.4,31.78,0.09,8066.0,0.0,4459.0,0,0,532.0,6.0
2.8,31.78,0.03,10669.0,0.0,119.0,0,0,364.0,6.0
1.43,24.98,0.05,7307.0,0.0,132.0,0,0,370.0,7.0
6.67,24.98,0.03,9817.0,0.0,1952.0,0,0,471.0,7.0
1.75,24.98,0.01,2930.0,0.0,1101.0,0,0,275.0,7.0
8.25,35.17,0.1,45808.0,0.0,11502.0,0,0,737.0,6.0
5.5,35.17,0.11,17828.0,0.0,3163.0,0,0,708.0,5.0
1.15,35.17,0.07,18629.0,0.0,18.0,0,0,369.0,6.0
3.75,35.17,0.08,17666.0,0.0,469.0,0,0,632.0,5.0
1.7,35.17,0.02,10033.0,0.0,0.0,0,0,370.0,4.0
4.0,37.25,0.05,22330.0,0.0,627.0,0,0,533.0,4.0
2.67,37.25,0.12,15774.0,0.0,13256.0,0,0,584.0,5.0
1.92,37.25,0.01,10182.0,0.0,0.0,0,0,428.0,4.0
0.62,37.5,0.07,6513.0,0.0,43.0,0,0,420.0,4.0
4.83,37.5,0.01,12166.0,0.0,228.0,0,0,393.0,3.0
3.75,37.5,0.07,13059.0,0.0,955.0,0,0,585.0,3.0
4.14,35.8,0.1,26498.0,0.0,7550.0,0,0,831.0,6.0
4.43,35.8,0.08,19926.0,0.0,581.0,0,0,758.0,5.0
3.75,35.8,0.03,8887.0,0.0,2718.0,0,0,537.0,5.0
1.27,35.8,0.05,13987.0,0.0,406.0,0,0,397.0,6.0
3.2,35.8,0.1,16222.0,0.0,1261.0,0,0,517.0,5.0
1.73,35.8,0.06,18934.0,0.0,204.0,0,0,481.0,5.0
2.1,35.8,0.04,19677.0,0.0,184.0,0,0,658.0,5.0
1.4,35.8,0.08,18793.0,0.0,953.0,0,0,485.0,5.0
11.0,35.95,0.08,22746.0,0.0,17670.0,0,0,662.0,6.0
3.5,35.95,0.04,11013.0,0.0,637.0,0,0,427.0,6.0
2.89,35.95,0.04,13919.0,0.0,256.0,0,0,447.0,6.0
3.12,35.95,0.07,29467.0,0.0,2883.0,0,0,607.0,6.0
1.8,35.95,0.03,23371.0,0.0,546.0,0,0,399.0,6.0
1.8,35.95,0.02,13799.0,0.0,356.0,0,0,352.0,6.0
2.11,35.95,0.04,12253.0,0.0,58.0,0,0,418.0,6.0
1.4,35.95,0.09,16759.0,0.0,76.0,0,0,401.0,6.0
1.33,26.33,0.05,6836.0,0.0,0.0,0,0,345.0,5.0
1.11,26.33,0.0,11128.0,0.0,0.0,0,0,232.0,5.0
2.67,26.33,0.12,8710.0,0.0,120.0,0,0,440.0,5.0
1.12,26.33,0.01,7478.0,0.0,0.0,0,0,278.0,5.0
16.0,26.33,0.15,17503.0,0.0,4106.0,0,0,866.0,5.0
1.71,26.33,0.09,12945.0,0.0,1797.0,0,0,401.0,5.0
3.0,26.33,0.01,6617.0,0.0,763.0,0,0,267.0,5.0
13.0,26.33,0.14,13802.0,0.0,5539.0,0,0,677.0,5.0
4.0,26.33,0.04,7411.0,0.0,286.0,0,0,453.0,5.0
0.69,33.27,0.03,13508.0,0.0,877.0,0,0,267.0,1.0
1.2,33.26,0.06,8777.0,0.0,0.0,0,0,477.0,1.0
2.25,33.07,0.0,4795.0,16.0,0.0,5.0,0.38,248.0,5.0
1.75,33.07,0.06,12450.0,0.0,253.0,2.0,0.58,469.0,5.0
1.88,33.07,0.07,32891.0,1.0,59.0,1.0,0.62,506.0,4.0
1.27,33.07,0.06,8774.0,0.0,573.0,0.0,0.58,349.0,3.0
0.64,33.06,0.02,8610.0,20.0,0.0,3.0,0.38,304.0,4.0
8.0,36.08,0.08,35493.0,0.0,2630.0,0,0,777.0,4.0
2.0,36.08,0.05,15666.0,0.0,2000.0,0,0,483.0,2.0
2.75,36.08,0.03,13935.0,0.0,790.0,0,0,467.0,3.0
1.6,36.08,0.07,17751.0,0.0,0.0,0,0,499.0,2.0
0.08,36.92,0.01,2848.0,0.0,0.0,0,0,63.0,5.0
1.06,36.91,0.02,10810.0,0.0,0.0,0,0,487.0,5.0
0.56,36.92,0.08,14489.0,0.0,87.0,0,0,625.0,4.0
0.82,36.92,0.05,21036.0,0.0,0.0,0,0,602.0,5.0
4.78,36.92,0.01,31275.0,0.0,1036.0,0,0,655.0,5.0
5.6,34.93,0.13,29643.0,0.0,4896.0,0,0,837.0,4.0
3.14,34.93,0.01,7736.0,0.0,660.0,0,0,360.0,4.0
0.19,34.93,0.01,6038.0,0.0,0.0,0,0,143.0,5.0
0.2,25.28,0.02,5275.0,0.0,0.0,0,0,396.0,5.0
0.1,25.28,0.02,2803.0,0.0,0.0,0,0,178.0,5.0
0.33,25.28,0.03,1750.0,0.0,0.0,0,0,297.0,4.0
7.5,25.28,0.1,3253.0,0.0,3791.0,0,0,458.0,5.0
9.5,25.28,0.04,9672.0,0.0,987.0,0,0,516.0,5.0
7.0,26.7,0.04,9538.0,0.0,1740.0,0,0,379.0,5.0
3.8,26.7,0.03,16324.0,0.0,2049.0,0,0,298.0,5.0
7.5,26.7,0.07,13312.0,0.0,4926.0,0,0,502.0,6.0
1.33,26.7,0.08,10976.0,0.0,66.0,0,0,520.0,6.0
0.12,26.7,0.06,3944.0,0.0,0.0,0,0,202.0,5.0
0.44,26.7,0.03,4838.0,0.0,0.0,0,0,257.0,5.0
0.43,26.7,0.01,4716.0,0.0,0.0,0,0,219.0,5.0
0.4,29.62,0.02,8043.0,0.0,38.0,0,0,256.0,4.0
0.5,29.61,0.04,2149.0,0.0,100.0,0,0,290.0,6.0
4.0,29.61,0.01,10310.0,0.0,1967.0,0,0,381.0,5.0
5.5,28.45,0.14,14510.0,0.0,11512.0,0,0,748.0,3.0
2.25,28.45,0.05,7093.0,0.0,0.0,0,0,469.0,5.0
2.0,28.45,0.02,7001.0,0.0,111.0,0,0,344.0,4.0
2.0,28.45,0.11,16127.0,0.0,5582.0,0,0,727.0,4.0
3.2,30.53,0.06,16762.0,0.0,8234.0,0,0,613.0,2.0
1.5,30.53,0.05,23132.0,0.0,0.0,0,0,539.0,3.0
2.29,25.08,0.04,8313.0,0.0,4477.0,0,0,332.0,4.0
28.0,25.08,0.16,32438.0,0.0,3355.0,0,0,909.0,4.0
0.91,27.42,0.01,8400.0,0.0,0.0,0,0,168.0,3.0
0.77,27.41,0.06,13278.0,0.0,0.0,0,0,343.0,3.0
0.25,27.42,0.06,8778.0,0.0,0.0,0,0,369.0,3.0
3.8,27.42,0.04,11362.0,0.0,1286.0,0,0,477.0,3.0
4.33,27.42,0.01,6021.0,0.0,735.0,0,0,301.0,3.0
3.67,27.42,0.08,8224.0,0.0,3269.0,0,0,491.0,3.0
3.33,27.42,0.06,17343.0,0.0,441.0,0,0,440.0,3.0
10.67,27.42,0.13,30690.0,0.0,16654.0,0,0,878.0,3.0
1.25,26.16,0.05,13829.0,0.0,0.0,0,0,291.0,4.0
0.9,26.17,0.04,6626.0,0.0,353.0,0,0,273.0,4.0
0.33,26.16,0.01,4611.0,0.0,0.0,0,0,165.0,4.0
7.83,35.22,0.1,36379.0,0.0,3667.0,0,0,796.0,4.0
4.75,35.22,0.06,14951.0,0.0,5153.0,0,0,442.0,6.0
3.62,35.22,0.03,27618.0,0.0,854.0,0,0,659.0,5.0
2.14,27.6,0.06,11168.0,0.0,82.0,0,0,424.0,4.0
1.62,27.6,0.04,11067.0,0.0,152.0,0,0,338.0,4.0
3.8,27.6,0.06,16246.0,0.0,2287.0,0,0,529.0,4.0
5.0,27.6,0.07,12761.0,0.0,4975.0,0,0,645.0,4.0
3.12,27.6,0.01,15857.0,0.0,105.0,0,0,407.0,4.0
5.75,27.6,0.09,14718.0,0.0,7960.0,0,0,500.0,4.0
11.0,34.73,0.15,24367.0,0.0,7978.0,0,0,708.0,4.0
2.29,34.73,0.07,8260.0,0.0,973.0,0,0,397.0,4.0
4.67,34.73,0.02,12316.0,0.0,1417.0,0,0,400.0,4.0
9.33,31.75,0.04,15940.0,0.0,670.0,0,0,584.0,3.0
4.33,31.75,0.04,18274.0,0.0,2114.0,0,0,536.0,3.0
1.12,31.75,0.05,13326.0,0.0,0.0,0,0,335.0,4.0
1.5,31.75,0.06,10052.0,0.0,675.0,0,0,434.0,3.0
0.87,31.75,0.04,15796.0,0.0,280.0,0,0,455.0,2.0
9.5,25.57,0.1,11169.0,0.0,4066.0,2.0,0.39,652.0,6.0
6.25,25.57,0.01,17834.0,2.0,255.0,5.0,0.51,566.0,5.0
2.36,25.56,0.01,10639.0,19.0,541.0,10.0,0.53,356.0,6.0
5.2,25.57,0.08,16032.0,1.0,4629.0,1.0,0.53,631.0,5.0
4.17,25.57,0.06,9121.0,0.0,717.0,0.0,0.51,478.0,6.0
0.75,25.57,0.06,5037.0,0.0,0.0,3.0,0.26,354.0,5.0
1.0,25.57,0.05,12229.0,1.0,1008.0,2.0,0.48,354.0,6.0
1.55,25.57,0.02,6451.0,1.0,0.0,8.0,0.74,274.0,5.0
1.36,25.57,0.04,18783.0,0.0,33.0,0.0,0.83,684.0,6.0
1.78,31.45,0.01,9591.0,0.0,62.0,0,0,235.0,6.0
1.0,31.45,0.11,10926.0,0.0,36.0,0,0,560.0,6.0
1.67,31.45,0.02,8617.0,0.0,220.0,0,0,277.0,6.0
1.4,31.45,0.08,40215.0,0.0,82.0,0,0,562.0,6.0
7.75,31.45,0.13,32306.0,0.0,6760.0,0,0,882.0,6.0
2.25,31.45,0.08,25112.0,0.0,3113.0,0,0,581.0,7.0
34.0,36.15,0.11,29803.0,0.0,886.0,0,0,707.0,5.0
1.29,36.15,0.07,19574.0,0.0,305.0,0,0,445.0,4.0
2.0,21.13,0.0,7497.0,0.0,47.0,0,0,245.0,5.0
2.5,21.13,0.04,2799.0,0.0,0.0,0,0,234.0,4.0
0.0,21.13,0.05,1130.0,0.0,328.0,0,0,243.0,5.0
2.14,21.13,0.04,7329.0,0.0,607.0,0,0,281.0,3.0
1.67,34.07,0.07,17376.0,0.0,291.0,0,0,737.0,6.0
1.62,34.07,0.01,17657.0,0.0,0.0,0,0,472.0,5.0
2.62,34.07,0.04,21739.0,0.0,197.0,0,0,404.0,5.0
2.29,34.07,0.05,46084.0,0.0,198.0,0,0,465.0,5.0
2.64,34.07,0.03,22749.0,0.0,179.0,0,0,622.0,6.0
4.43,34.07,0.16,31606.0,0.0,12475.0,0,0,1187.0,6.0
8.33,36.38,0.08,20512.0,0.0,6526.0,0,0,606.0,2.0
0.33,36.38,0.04,6991.0,0.0,237.0,0,0,256.0,2.0
0.86,23.25,0.01,6053.0,0.0,0.0,0,0,230.0,5.0
0.64,23.25,0.04,7659.0,0.0,0.0,0,0,362.0,7.0
1.25,23.25,0.06,8070.0,0.0,0.0,0,0,341.0,4.0
0.36,23.25,0.02,6946.0,0.0,0.0,0,0,243.0,4.0
0.5,23.25,0.06,1942.0,0.0,45.0,0,0,317.0,6.0
21.0,23.25,0.03,6080.0,0.0,1683.0,0,0,333.0,5.0
2.75,23.25,0.09,8173.0,0.0,2776.0,0,0,536.0,5.0
3.2,23.25,0.02,7089.0,0.0,230.0,0,0,328.0,5.0
5.0,23.25,0.08,8682.0,0.0,5591.0,0,0,483.0,5.0
8.0,27.87,0.11,25179.0,0.0,6482.0,0,0,802.0,5.0
5.75,27.87,0.02,10247.0,0.0,613.0,0,0,432.0,5.0
8.67,27.87,0.03,17630.0,0.0,307.0,0,0,442.0,5.0
0.67,27.86,0.05,1763.0,0.0,1077.0,0,0,356.0,5.0
0.5,27.86,0.01,5469.0,0.0,0.0,0,0,240.0,5.0
0.56,27.87,0.05,7206.0,0.0,111.0,0,0,482.0,5.0
1.11,27.86,0.02,8039.0,0.0,0.0,0,0,522.0,5.0
1.67,35.62,0.1,9574.0,0.0,2012.0,0,0,518.0,5.0
2.5,35.62,0.02,17418.0,0.0,839.0,0,0,560.0,6.0
5.2,35.62,0.09,29087.0,0.0,11353.0,0,0,748.0,6.0
2.22,35.61,0.04,14069.0,0.0,550.0,0,0,488.0,6.0
1.69,35.62,0.07,17775.0,0.0,0.0,0,0,435.0,5.0
1.53,35.61,0.01,11100.0,0.0,82.0,0,0,353.0,6.0
2.14,35.62,0.1,15805.0,0.0,0.0,0,0,490.0,6.0
4.0,32.88,0.13,24776.0,0.0,9571.0,0,0,700.0,5.0
4.43,32.88,0.04,18002.0,0.0,884.0,0,0,657.0,5.0
5.17,32.88,0.03,16794.0,0.0,528.0,0,0,627.0,5.0
0.75,32.88,0.04,9996.0,0.0,505.0,0,0,411.0,4.0
1.08,32.88,0.07,14036.0,0.0,374.0,0,0,524.0,6.0
1.44,32.88,0.07,8770.0,0.0,0.0,0,0,444.0,4.0
3.2,32.88,0.11,20820.0,0.0,892.0,0,0,774.0,6.0
0.8,31.37,0.11,17664.0,0.0,403.0,0,0,525.0,7.0
1.43,31.37,0.05,19041.0,0.0,44.0,0,0,347.0,7.0
1.57,31.36,0.07,15001.0,0.0,783.0,0,0,368.0,8.0
0.64,31.37,0.05,16468.0,0.0,268.0,0,0,283.0,8.0
6.25,31.36,0.02,21446.0,0.0,2685.0,0,0,425.0,8.0
2.0,31.37,0.1,11279.0,0.0,7759.0,0,0,489.0,8.0
5.5,31.37,0.14,22241.0,0.0,4836.0,0,0,757.0,8.0
0.0,6.11,0.01,0.0,0.0,188.0,0,0,182.0,5.0
2.0,6.12,0.02,834.0,0.0,0.0,0,0,255.0,5.0
0.5,6.11,0.01,864.0,0.0,0.0,0,0,61.0,4.0
0.0,6.11,0.03,0.0,0.0,0.0,0,0,168.0,6.0
0.0,6.11,0.01,0.0,0.0,0.0,0,0,174.0,5.0
0.43,6.12,0.0,661.0,0.0,0.0,0,0,31.0,6.0
19.0,11.98,0.05,5959.0,0.0,1281.0,0,0,296.0,3.0
23.0,11.98,0.03,6113.0,0.0,3384.0,0,0,209.0,4.0
4.67,11.98,0.02,3813.0,0.0,951.0,0,0,194.0,3.0
28.0,11.98,0.02,7062.0,0.0,1541.0,0,0,261.0,2.0
10.0,17.53,0.06,10671.0,0.0,222.0,0,0,557.0,3.0
7.0,17.53,0.16,9484.0,0.0,5662.0,0,0,637.0,4.0
11.0,17.53,0.06,7962.0,0.0,3664.0,0,0,373.0,4.0
0.12,17.53,0.05,2919.0,0.0,0.0,0,0,436.0,4.0
0.5,17.53,0.08,4600.0,0.0,126.0,0,0,258.0,5.0
0.6,17.53,0.02,8652.0,0.0,1150.0,0,0,285.0,3.0
0.14,19.32,0.08,3038.0,0.0,499.0,0,0,258.0,6.0
0.09,19.31,0.02,7521.0,0.0,0.0,0,0,163.0,6.0
0.75,19.32,0.03,6475.0,0.0,0.0,0,0,288.0,6.0
